adaptive_speedup,clique_interval_lp_evaluations,clique_interval_matrix_nnz,clique_interval_matrix_storage_bytes,clique_relative_gap,clique_root_bound,clique_seconds,clique_solver_iterations,clique_splits,clique_status,clique_theta_evaluations,clique_theta_fraction,compressed_all_interval_bounds_certified,compressed_interval_bound_evaluations,compressed_maximum_oracle_optimality_gap,compressed_maximum_scaled_oracle_optimality_gap,compressed_multiplier_evaluations,compressed_relative_gap,compressed_root_bound,compressed_seconds,compressed_splits,compressed_status,compressed_theta_evaluations,compressed_theta_fraction,configuration,family,final_lower_bound_relative_difference,gamma,instance,menu_size,n,repeats,seed,theta_count
2.4221768824941066,8,101713,1266732,8.651084929265932e-15,15622.057322682505,0.45121754100000544,14576,4,tolerance,12,0.46153846153846156,True,7,9.909974869515281e-05,6.379525821537017e-09,343,2.0072855166958923e-13,15559.34509521016,0.18628595799964387,3,tolerance,12,0.46153846153846156,primary,correlated_risk,0.0,26,correlated_risk_n720_m6_g26_s13,6,720,5,13,26
2.2499544248569476,8,101704,1266624,5.614981233140967e-15,15612.71362129234,0.4191345419994832,14173,4,tolerance,12,0.46153846153846156,True,7,9.841787141340319e-05,6.3370997731736356e-09,343,3.208426519635287e-07,15549.743758379458,0.1862857920004899,3,tolerance,12,0.46153846153846156,primary,correlated_risk,0.0,26,correlated_risk_n720_m6_g26_s14,6,720,5,14,26
2.2334425982844968,8,101776,1267488,8.639706290920952e-15,15636.974856228031,0.422950375000255,14387,4,tolerance,12,0.46153846153846156,True,7,9.944197154254653e-05,6.3904027040422445e-09,343,1.8213434883563088e-14,15579.905298912105,0.18937149999965186,3,tolerance,12,0.46153846153846156,primary,correlated_risk,0.0,26,correlated_risk_n720_m6_g26_s15,6,720,5,15,26
2.9432105071208694,8,203559,2534964,0.0,31341.049299595597,1.0725400000001173,28124,4,exact,12,0.46153846153846156,True,7,0.0002000318927457556,6.429528351587188e-09,343,0.0,31257.541932692286,0.36441158299930976,3,tolerance,12,0.46153846153846156,primary,correlated_risk,0.0,37,correlated_risk_n1440_m6_g37_s11,6,1440,5,11,26
5.939576121800227,8,203530,2534616,0.0,31308.53185491738,1.11724837499969,28432,4,exact,12,0.46153846153846156,True,3,0.0001971973142644856,6.345034892839739e-09,147,9.355693978682023e-14,31224.80265762663,0.18810237499928917,1,tolerance,6,0.23076923076923078,primary,correlated_risk,0.0,37,correlated_risk_n1440_m6_g37_s12,6,1440,5,12,26
2.8897169308739294,8,203463,2533812,0.0,31341.536869385956,1.0488361249999798,26827,4,exact,12,0.46153846153846156,True,7,0.0001980157830985263,6.359578129442276e-09,343,4.9699302401625733e-14,31256.3129774921,0.3629546249994746,3,tolerance,12,0.46153846153846156,primary,correlated_risk,0.0,37,correlated_risk_n1440_m6_g37_s13,6,1440,5,13,26
6.377722112477685,8,203548,2534832,0.0,31319.01890205809,1.194700417000604,29726,4,exact,12,0.46153846153846156,True,3,0.00019708283798536286,6.3322332993732345e-09,147,3.237548813671329e-14,31238.389490865004,0.18732400000044436,1,tolerance,6,0.23076923076923078,primary,correlated_risk,0.0,37,correlated_risk_n1440_m6_g37_s14,6,1440,5,14,26
2.7563256034827472,8,203662,2536200,0.0,31325.31206242214,1.052858957999888,27272,4,exact,12,0.46153846153846156,True,8,0.00019629277085186914,6.306465511247049e-09,392,0.0,31246.196490171224,0.38197916700028145,4,exact,12,0.46153846153846156,primary,correlated_risk,0.0,37,correlated_risk_n1440_m6_g37_s15,6,1440,5,15,26
1.5377816519075944,8,49544,617664,0.0,6609.79549693779,0.15058316700014984,6453,4,exact,12,0.46153846153846156,True,7,5.80669966439018e-05,8.888525226086264e-09,336,7.086824599386141e-13,6590.053454987206,0.09792233300049702,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,18,near_tie_n360_m6_g18_s11,6,360,5,11,26
1.4927419485171036,8,49544,617664,0.0,6615.620376196059,0.14528216700000485,5921,4,exact,12,0.46153846153846156,True,7,5.967047763988376e-05,9.13849097213595e-09,336,4.948481264497901e-13,6601.833560951053,0.09732570799951645,3,tolerance,12,0.46153846153846156,primary,near_tie,0.0,18,near_tie_n360_m6_g18_s12,6,360,5,12,26
5.0877625645324045,7,43999,548232,0.0,6623.903280786733,0.1327677079998466,5245,3,exact,12,0.46153846153846156,True,1,5.9363001128076576e-05,8.984367857871006e-09,48,5.914761043006314e-13,6607.365378084999,0.026095499999428284,0,tolerance,3,0.11538461538461539,primary,near_tie,0.0,18,near_tie_n360_m6_g18_s13,6,360,5,13,26
